example_id,query,query_id,product_id,product_locale,esci_label,small_version,large_version,split,product_title,product_description,product_bullet_point,product_brand,product_color
3502,&ハニー シャンプー,116,B09GTY16XW,jp,S,1,1,train,HONEYPLUS ハニープラス スムース&リペアシャンプー 900mL 詰め替え,🐝もこもこの弾力泡で傷んだ髪を優しく洗う、シリコーンフリーのアミノ酸系シャンプー。 🐝全成分中水の次に多く、純度100%の生ハチミツを配合したアミノ酸系シャンプー。ハチミツ仕立ての濃密泡が髪と地肌の汚れをしっかり落とし、ハチミツのスキンケア効果で地肌の潤いを守りながら優しく洗います。シリコーン、サルフェート、オレフィンスルホン酸Naフリーで穏やかな使い心地。,"🐝アミノ酸系シャンプーにハチミツを高配合。髪と地肌に優しい弾力泡が汚れをしっかり落とします。
🐝ハチミツのスキンケア効果で地肌の潤いを守ります。
🐝洗浄成分の全てがベビーシャンプーに使われる髪と地肌に優しい洗浄成分。
🐝サルフェート、オレフィンスルホン酸Naフリー。",ハニープラス,
5733,(マックバースト） mach burst 軽い コンフォート 穴開き スポーツ サドル 痛くない (ブラック×ブラック),190,B00JZR9OEM,jp,E,1,1,train,(マックバースト） Mach Burst 軽い コンフォート 穴開き スポーツ サドル 痛くない (ブラック×ブラック),この商品は、ややワイドなシルエットにセンターカットアウトを加えたコンフォートスポーツサドルです。 <br> <br> 穴があいているので通気を保ち、尿道対策、血管、神経、性器へのストレスを軽減します。 <br> <br> 重量：約330g <br> レール：スチール製レール <br> サイズ：L280×W145mm <br>,"【人間工学に基づいたデザイン】中央部に穴空きのデザインです。お尻に対する圧力を軽減し、より通気性と快適性を追求して、グリップが良く滑りにくく、乗り心地を改良しております。人間工学に基づいた設計で重さを均等に分散するのでお尻が痛くならないよう衝撃を吸収し、長距離の移動も疲れにくく、走行できます。ややワイドなシルエットにセンターカット
【快適さとクッション】この自転車サドルは、クッションが適度にありサイクルパンツをはかなくてもある程度対応できますが、レーサーパンツをはく事により更にお尻が痛くなりにくくなります。また、穴があいているのでサドル　カバーと違い通気を保ち、尿道対策、血管、神経、性器へのストレスを軽減します。
【12,200個以上の販売数量突破】マックバーストのサドルは、アマゾンで最も快適な自転車用サドルの1つです。販売累計12,200個以上を販売しており、スポーツバイク用サドルとしてお客様から高い評価をいただいております。このサドルは、男性の特徴に適合し、女性にとっても快適なロードバイクサドルとしてもご使用になれます。マックバースト(MachBurst)は日本の自転
【サイズ】サイズ：L280×W145mm 【重量】約330g 【シート】ポリウレタン樹脂/PU 【レール】スチールレール【適用車種】マウンテンバイク、ロードバイク、普通の自転車、クロスバイク、スノーバイク、電動自転車、折り畳み自転車、ママチャリなどの様々な自転車に適用しています。
【満足保証】弊社のMuchBurst 自転車サドルは購入日から一年間の品質保証があります。万が一何か問題がございましたら、お気軽にお問い合わせください。",Mach Burst,ブラック×ブラック
5741,(マックバースト） mach burst 軽い コンフォート 穴開き スポーツ サドル 痛くない (ブラック×ブラック),190,B0074GK2RO,jp,I,1,1,train,【ジョン・ペトルーシシグネチャー】tc electronic モジュレーションペダル John Petrucci【ペダルのパラメーターを「再定義」可能】 THE DREAMSCAPE,,"John Petrucci 氏による 6 種類のシグネイチャー TonePrint Corona コーラスの TonePrint に対応
過酷なライブ環境に耐えうる頑強なカスタム「ハンマーヘッド」設計のダイキャスト・アルミニウム・ケース 簡単アクセスのバッテリーボックス
ステレオ入力（モノ／ステレオ自動切替） 超ワイドなサウンドを得られるステレオ出力、TonePrint セッティングのアップロードならびにソフトウェア・アップデート用の Mini USB コネクター
スピード、デプス、エフェクト・レベル・ノブ、エフェクト・タイプ・セ レクター：高品質メタルシャフト・ ポテンションメーターを採用
付属品：TonePrint アップロード用の USB ケーブル、TC エレクトロニック・ステッカー",ティーシーエレクトロニック(Tc Electronic),
5735,(マックバースト） mach burst 軽い コンフォート 穴開き スポーツ サドル 痛くない (ブラック×ブラック),190,B017A5VI4O,jp,I,1,1,train,Amla Daburアンチダンドラフオイル200ml,ふけ防止ヘアオイルアムラ,,DABUR,
5739,(マックバースト） mach burst 軽い コンフォート 穴開き スポーツ サドル 痛くない (ブラック×ブラック),190,B07FMYBFJ3,jp,I,1,1,train,MICHE(ミケ) トラック用カーボン5アームホイール スーパータイプピスタ SPX5 [SUPERTYPE PISTA SPX5] フロントのみ チューブラー仕様 専用ホイールバッグ付 ETRTO:28 リム幅:23mm リム高:50mm タイヤ幅:23~28mm TT/トラック競技向け,,"タイムトライアルやトラック競技に最適な、エアロダイナミクス性能を高めたトラック用カーボン5バトンホイール
サイズ:ETRTO:28
リム幅:23mm
リム高:50mm
タイヤ幅:23~28mm",MICHE(ミケ),
5740,(マックバースト） mach burst 軽い コンフォート 穴開き スポーツ サドル 痛くない (ブラック×ブラック),190,B07GWXW8XG,jp,I,1,1,train,ゼファール(Zefal) 大容量サドルバッグ 自転車 Zアドベンチャー R17 [Z Adventure R17] 防水 重量620g 容量8~17L 耐荷重5kg バンジーコード付 ツーリング サイクリング ブルベ キャンプ 7002,,"大容量の大型サドルバッグ。
8～17Lまで容量が調節可能で、ちょっとしたツーリングから本格的な耐久レースまでお使い頂けます。
リフレクター&ライトアタッチメント付き。
大きくかさばる衣類等を入れるのに最適です。また、バンジーコード付きで、拡張性があります。
防水素材を使用しており、浸水の心配がありません。",ゼファール(Zefal),ブラック
5742,(マックバースト） mach burst 軽い コンフォート 穴開き スポーツ サドル 痛くない (ブラック×ブラック),190,B07NRQGTWJ,jp,I,1,1,train,カ ボンホイ ル ハブ NOVATEC A271/F372 シマノ リムハイト24 38 50 60 88mm 各規格 幅25 クリンチャ ロ ドバイク ホイ ルセット 軽い チュ ブラ 700C 東レT700 スポ ク エアロ PILLAR クイックリリ ス付け 3K 6K 12K UD ディンプル，蜂巢，光沢 マット仕上げ カスタマイズ受ける,,"100％カ ボンファイバ 東レT700、軽量カ ボンを採用し、空気力学的なデザイン、快適な自転車ライフをサポ トします、
ハブNOVATEC A271/F372、スポ ク アエロ Pillar。ブレ キ面バサルト。UD、3K、6K、12K、18k、ディンプル蛇紋、蜂巣、光沢、マット仕上げ、11speed加速ロ ドフリ ギアハブと固定フィックスドギアハブご自由に選択。
リムハイト38/50/60/88mm、幅25mm。（リムハイト24mmの幅は23mmです）、700C、ブレ キ面バサルト、リムタイヤタイプ、 チュ ブラ 、クリンチャ 、チュ ブレス、最大体重：120kg
重量: 約1650g±50g（ハイト50mm参考）、付属品付き：クイックリリ ス、ブレ キシュ 、スポ ク、タイヤベルトなど、一年保証。",Ingrevel,大理石柄
5743,(マックバースト） mach burst 軽い コンフォート 穴開き スポーツ サドル 痛くない (ブラック×ブラック),190,B07Y6XRY6S,jp,I,1,1,train,PANTHER (パンサ ) 多色展開 アルミアルマイトカラ 自転車用 超軽量 アクセサリ ホルダ ライトホルダ ハブパ ツ リアディレ ラ 保護 ライトアダプタ ロ ドバイク クロスバイク マウンテンバイク クイックリリ ス搭載自転車に全般対応 (シルバ Silver),PANTHER (パンサ )独自設計しましたクイックリリ ス搭載自転車用ライトホルダ です。クイックリリ スナットの代わりに装着することでライトなど簡単に装着可能です。ライトホルダ だけではなく、リアディレ ラ の保護にも使えますし、装着も簡単です。多色展開で見た目重視の方には最高、車体に合わせてカスタマイズが楽しめます。,"対応サイズ：M5mmクイックリリ ス、原産地：イギリス、材質：6061アルミニウム合金、アルミアルマイト処理；
手作りのCNC切削で綺麗に仕上げでき、圧倒的に軽量化；
クイックリリ スナットの代わりに装着することでライトなど簡単に装着可能；
ライトホルダ だけではなく、リアディレ ラ の保護にも使えます；
多色展開で見た目重視の方には最高、車体に合わせてカスタマイズが楽しめます；",PANTHER (パンサー),シルバーSilver
5744,(マックバースト） mach burst 軽い コンフォート 穴開き スポーツ サドル 痛くない (ブラック×ブラック),190,B08794PL86,jp,I,1,1,train,21641002-녹슨-그런-지-일본-제국-해군-플래그의-그림 防風マイクロファイバーネックウォーマーヘッドスカーフスカーフバラクラバユニセックススキー,,,Chaner,
5745,(マックバースト） mach burst 軽い コンフォート 穴開き スポーツ サドル 痛くない (ブラック×ブラック),190,B088FHJZ57,jp,I,1,1,train,マウンテンバイク クロスバイク 26インチ シマノ製21段変速 前後ディスクブレーキ器 サスペンション 前輪クイックリリース ワイヤ錠・ライトのプレゼント付き 自転車 ブラック SY-21BK,マウンテンバイク クロスバイク 26インチ シマノ製21段変速 前後ディスクブレーキ器 サスペンション 前輪クイックリリース ワイヤ錠・ライトのプレゼント付き 自転車 SY-21 (ブラック),"1. フレーム材質：スチール。
2. 変速：シマノ製21段変速。
3. ■タイヤサイズ：26インチ、■フレームサイズ ：35cm、■製品重量：（約）16.9kg。
4. ■本体サイズ(横×高さ×幅)：約170×60×94cm、■サドル高さ(地上より):78-90cm、■適応身長：160cm以上。
5. 【保証サービス】に対応しております。お買い上げ頂いた対象製品に初期不良、不具合、あるいは何かご不明の点がある場合、弊社のカスタマーサービスセンターまでにお問い合わせください。",LUCK store,ブラック
